item,name,startDate,endDate,psid
Q18353305,Alejandro Olivares,2006-09-01,2009-08-31,Q18353305-5BF0AC65-1BD9-466F-9377-532FA8A72498
Q18353642,Enrique Iragorri Durán,2006-09-01,2009-08-31,Q18353642-FE612D3C-F712-4DCE-9CCB-6FB7E51B0B4D
Q18353645,Enrique Rodríguez Uresti,2006-09-01,2009-08-31,Q18353645-6477808C-357A-46DC-9BB1-535874764A6E
Q18353664,Antonio Laviada Hernández,2006-09-01,2009-08-31,Q18353664-438A6FD3-04FB-4D04-BF0B-7B949E59269B
Q18353849,Salvador Ruiz Sánchez,2006-09-01,2009-08-31,Q18353849-C4EE126B-DEDC-4030-9437-BAF3B9CCEC38
Q18354039,Armando Félix Holguín,2006-09-01,2009-08-31,Q18354039-BBC656A6-D8A5-413E-B771-921E7609969E
Q18354046,Armando García Méndez,2006-09-01,2009-08-31,Q18354046-3C9D2C53-4EC5-42CE-920C-E41A68556481
Q18354175,Samuel Aguilar Solís,2006-09-01,2009-08-31,Q18354175-622FEE23-7828-4CE5-BC8B-D93C28158EA4
Q18354365,Jesús Evodio Velázquez Aguirre,2006-09-01,2009-08-31,Q18354365-2BEAF1D1-7033-4FC2-8B41-E8E2C38F1253
Q18354482,Arturo Flores Grande,2006-09-01,2009-08-31,Q18354482-8DD6F478-029B-406E-BF8E-41B7A5D0A3C2
Q18354844,Faustino Soto Ramos,2006-09-01,2009-08-31,Q18354844-A901A1F5-ADB5-4083-A991-8F7BAFB43FD9
Q18354849,Fausto Mendoza Maldonado,2006-09-01,2009-08-31,Q18354849-A2977230-F8EB-4810-8A5D-F14F2C50298A
Q18354974,Santiago López Becerra,2006-09-01,2009-08-31,Q18354974-42481339-8CED-4CAF-821F-F51572EC5AD9
Q18356044,Francisco Javier Plascencia Alonso,2006-09-01,2009-08-31,Q18356044-4B1AA1B6-F0D5-4C6D-AA6F-E26736315E48
Q18356045,Francisco Martínez Martínez,2006-09-01,2009-08-31,Q18356045-F9837B7E-736B-4B70-8B5D-538A239EADB3
Q18356054,Francisco Márquez Tinoco,2006-09-01,2009-08-31,Q18356054-52094471-D7AF-4BFF-A761-B1E0A7B0354F
Q18356059,Francisco Sánchez Ramos,2006-09-01,2009-08-31,Q18356059-6BF2DC7A-6FEC-4C9A-A6E7-26CA6089E938
Q18356591,Martha Tagle Martínez,2006-09-01,2009-08-31,Q18356591-C8762231-9F2E-4956-805F-A9A7BC31C72D
Q18356662,Martín Zepeda Hernández,2006-09-01,2009-08-31,Q18356662-29ED1F6A-CA35-4AC3-B199-54F7C4CA4CA0
Q18356753,María Esther Jiménez Ramos,2006-09-01,2009-08-31,Q18356753-F1E9C4E0-BF3E-4C23-ACE6-EFBBE1826C9B
Q18356760,María Eugenia Jiménez Valenzuela,2006-09-01,2009-08-31,Q18356760-D937435E-F917-49B4-A851-AED3C121ED90
Q18356780,María Victoria Gutiérrez Lagunes,2006-09-01,2009-08-31,Q18356780-9616D42B-896D-46EF-8809-C37DD60889E8
Q18356784,María del Carmen Parra Jiménez,2006-09-01,2009-08-31,Q18356784-33BF9AE9-9AE0-4A23-BBC1-C2A24CF4753E
Q18356788,María del Carmen Pinete Vargas,2006-09-01,2009-08-31,Q18356788-93671A3F-88B2-4B63-A2B2-4342FBA018B0
Q18357044,Sergio Augusto López Ramírez,2006-09-01,2009-08-31,Q18357044-12BC0BA5-8ABC-4D0F-8146-A663D6B16DDD
Q18357055,Sergio González García,2006-09-01,2009-08-31,Q18357055-C3710A9A-509F-445D-9C33-BF8413FF4E8A
Q18357145,Omeheira López Reyna,2006-09-01,2009-08-31,Q18357145-3CB75C83-4C6C-41D7-B4A4-C862FD87C986
Q18357172,Beatriz Collado Lara,2006-09-01,2009-08-31,Q18357172-40E24455-3891-48A1-A899-92E53DF22B27
Q18357539,Benjamín Hernández Silva,2006-09-01,2009-08-31,Q18357539-9D035933-DA1C-4582-A260-068A4C28EE42
Q18358135,Mauricio Duck Núñez,2006-09-01,2009-08-31,Q18358135-529D3BCC-7215-423B-8A2F-4522690981C8
Q18358145,Mauricio Ortiz Proal,2006-09-01,2009-08-31,Q18358145-32076BC1-A048-4791-B5D3-4BB03E24636C
Q18358366,Mayra Gisela Peñuelas Acuña,2006-09-01,2009-08-31,Q18358366-5F1F633A-55DD-4C1D-815E-79279BDC280D
Q18358516,Osiel Castro de la Rosa,2006-09-01,2009-08-31,Q18358516-528BAABA-D0E1-4E58-AEDC-5542CA8C7BA0
Q18358655,Silbestre Álvarez Ramón,2006-09-01,2009-08-31,Q18358655-E4D36A91-4E0C-41CB-9C97-7474C66D02AE
Q18358733,Silvano Garay Ulloa,2006-09-01,2009-08-31,Q18358733-DC9DE84F-E0AC-4A0D-9A5C-D5CEAC677112
Q18358803,Silvia Emilia Degante Romero,2006-09-01,2009-08-31,Q18358803-CFA40D59-368C-4ABF-BEE5-BE8E3F93A769
Q18358813,Silvio Gómez Leyva,2006-09-01,2009-08-31,Q18358813-BF562E83-90AB-455F-9E8B-D8A00A51EF2B
Q18359106,Javier Hernández Manzanares,2006-09-01,2009-08-31,Q18359106-DAA14D40-4F54-4EA4-8B10-C2EFC31F985D
Q18377951,Javier Zambrano Elizondo,2006-09-01,2009-08-31,Q18377951-8EF73AA9-1BA0-4769-B236-43E1DBEF9859
Q18378051,Ariel Castillo Nájera,2006-09-01,2009-08-31,Q18378051-1A664835-238C-4050-8B0B-A8444903AD0D
Q18378191,Sergio Sandoval Paredes,2006-09-01,2009-08-31,Q18378191-DE019E1A-5C05-40B5-9A5B-96D467DD2CF0
Q18378347,Beatriz Eugenia García Reyes,2006-09-01,2009-08-31,Q18378347-F87D7DF2-AD35-46A7-AF0A-922C6A9A756C
Q18378673,Blanca Luna Becerril,2006-09-01,2009-08-31,Q18378673-95EE0963-C0A9-42D0-B517-864C9A35D4A8
Q18378698,Mónica Fernández Balboa,2006-09-01,2009-08-31,Q18378698-126DEAB3-49A6-495D-8E6B-64523126ECAA
Q18379149,Soledad Limas Frescas,2006-09-01,2009-08-31,Q18379149-2944107C-24C6-4177-A7C9-54EF81DAFF87
Q18379262,Joaquín de los Santos Molina,2006-09-01,2009-08-31,Q18379262-5B01B4BD-FD50-49A1-AE21-9DF04E7A4DD1
Q18385744,Jorge Godoy Cárdenas,2006-09-01,2009-08-31,Q18385744-9FBBF80D-36E0-4BDB-B4C0-D05D29445464
Q18385752,Jorge Quintero Bello,2006-09-01,2009-08-31,Q18385752-B7E91841-528F-4BD7-ADD1-38C16C7CEA97
Q18385871,Pablo Leopoldo Arreola Ortega,2006-09-01,2009-08-31,Q18385871-ED53438E-C812-4AFE-B87E-8E44BBEC4051
Q18385891,José Alejandro Aguilar López,2006-09-01,2009-08-31,Q18385891-CF0FFB02-6DBB-4D3D-AAE9-D20BA0B0CAA8
Q18385896,José Antonio Arévalo González,2006-09-01,2009-08-31,Q18385896-EF2378C5-7923-42CD-92D2-BFADBCA02D70
Q18385900,José Antonio Muñoz Serrano,2006-09-01,2009-08-31,Q18385900-E437E5AC-DA48-4DF1-8C58-7D4814C0857C
Q18385903,José Antonio Saavedra Coronel,2006-09-01,2009-08-31,Q18385903-FBB9D4AE-41D5-4741-A0B3-2DD806445248
Q18385906,José Guadalupe Rivera Rivera,2006-09-01,2009-08-31,Q18385906-7F28FD09-8A2F-4B17-A2B9-13E1E0D54C81
Q18385910,José Guillermo Fuentes Ortiz,2006-09-01,2009-08-31,Q18385910-DBF6E651-9E42-440E-8DBA-4C795850FF46
Q18385914,José Guillermo Velázquez Gutiérrez,2006-09-01,2009-08-31,Q18385914-AA9E2288-6C66-42AF-A7DA-46E9331AC5D7
Q18385917,José Ignacio Rubio Chávez,2006-09-01,2009-08-31,Q18385917-F391A5CF-4698-4D03-AC75-A1B39364D118
Q18385925,José Luis Blanco Pajón,2006-09-01,2009-08-31,Q18385925-9F968317-099B-4041-B1F3-2B9F391A9608
Q18385928,José Luis Contreras Coeto,2006-09-01,2009-08-31,Q18385928-24E64F58-BA73-4155-B2E1-78414478E65B
Q18385932,José Luis Murillo Torres,2006-09-01,2009-08-31,Q18385932-4C3730FF-EC9C-4B22-8693-E47DF788C6CA
Q18385950,José Nicolás Morales Ramos,2006-09-01,2009-08-31,Q18385950-3EF1772C-37BC-4EAB-ABD6-02CB5432BFA6
Q18385963,José de Jesús Solano Muñoz,2006-09-01,2009-08-31,Q18385963-10FDD9CF-ECCC-49E4-84BF-EB48194711F4
Q18385965,José de la Torre Sánchez,2006-09-01,2009-08-31,Q18385965-9870C99A-3DEE-43A6-B71C-BC350D3B4717
Q18386031,Juan Darío Lemarroy Martínez,2006-09-01,2009-08-31,Q18386031-518A84D0-725F-456D-A711-D0E252E0F6E8
Q18386039,Juan Manuel San Martín Hernández,2006-09-01,2009-08-31,Q18386039-C0DC9FC4-F303-4C97-AA44-9D32E78ADCD5
Q18386042,Juan Manuel Sandoval Munguía,2006-09-01,2009-08-31,Q18386042-23322C4A-C3CA-4195-934B-CAC4242A5354
Q18386045,Juan Manuel Villanueva Arjona,2006-09-01,2009-08-31,Q18386045-51E833D4-66CE-4398-BBF7-71108A7B3476
Q18386061,Juan Victoria Alva,2006-09-01,2009-08-31,Q18386061-223155A3-2671-453B-8894-65FC985FCB2F
Q18386065,Juan de Dios Castro Muñoz,2006-09-01,2009-08-31,Q18386065-F5646781-9AD7-484C-8071-E2CDA79B1DAC
Q18387023,Olga Patricia Chozas y Chozas,2006-09-01,2009-08-31,Q18387023-57ED2904-83F5-42EA-921D-0EE6BA2F64F7
Q18387353,Pedro Montalvo Gómez,2006-09-01,2009-08-31,Q18387353-6EC6DA82-8C26-4234-96E3-6107B87601FD
Q18387357,Pedro Pulido Pecero,2006-09-01,2009-08-31,Q18387357-B74BB6F9-FC68-43F2-97FC-55FE14BC84ED
Q18388575,Pilar Guerrero Rubio,2006-09-01,2009-08-31,Q18388575-C7CCA2E5-054B-4B9D-9F78-C11FE7740BDD
Q18389186,Martha Angélica Romo Jiménez,2006-09-01,2009-08-31,Q18389186-1AE6D3B2-E6A1-47AD-B28B-A95807CE71CA
Q18389489,Efraín Arizmendi Uribe,2006-09-01,2009-08-31,Q18389489-0E8C2B72-A1D4-4895-B642-A1967C8D58DC
Q18389607,Elsa Conde Rodríguez,2006-09-01,2009-08-31,Q18389607-B49C48F6-DC83-4D4D-B285-BCD5E34E11B3
Q18390288,Ricardo Rodríguez Jiménez,2006-09-01,2009-08-31,Q18390288-54A2CF33-0D93-46E4-8485-CCE53001999C
Q18390664,Miguel Ángel Arellano Pulido,2006-09-01,2009-08-31,Q18390664-5E94D86D-D971-4E21-ABCE-ACD12DE2CBBB
Q18390822,Robinson Uscanga Cruz,2006-09-01,2009-08-31,Q18390822-E391A7EF-2881-4BAC-B1FE-D3905675F6BF
Q18390899,Rocío Morgan Franco,2006-09-01,2009-08-31,Q18390899-8458AB92-528D-4356-844C-362A0CD33BF0
Q18390916,Rodolfo Solís Parga,2006-09-01,2009-08-31,Q18390916-18C89FCB-8BD3-44DE-88B5-F839CB80F621
Q18390921,Rogelio Muñoz Serna,2006-09-01,2009-08-31,Q18390921-9D13F378-29A8-4010-9B77-963861DEF09E
Q18391133,Rosario Ortiz Magallón,2006-09-01,2009-08-31,Q18391133-E32CDF7C-C85E-4649-B007-9D0A1C6C0E2D
Q18391676,Neftalí Garzón Contreras,2006-09-01,2009-08-31,Q18391676-B0825D3A-3883-49FB-B9FE-0A4BA62CDF56
Q18391740,Nemesio Domínguez Domínguez,2006-09-01,2009-08-31,Q18391740-6D282458-8F5E-42E6-B853-51E55F5A7E07
Q18391926,Elia Hernández Núñez,2006-09-01,2009-08-31,Q18391926-D58D2564-2FB6-42E7-A80E-BD1005E22896
Q18392062,Francisco Javier Gudiño Ortiz,2006-09-01,2009-08-31,Q18392062-691AB9C7-6CA7-4F2A-9052-E8E61F343AE3
Q18392160,Félix Castellanos Hernández,2006-09-01,2009-08-31,Q18392160-5355E3B9-44F8-4011-B1AF-7964220F89A4
Q18393026,Raciel Pérez Cruz,2006-09-01,2009-08-31,Q18393026-0A9305ED-B9B6-4774-9868-81BEA66D9BCF
Q18393129,Rafael Franco Melgarejo,2006-09-01,2009-08-31,Q18393129-64B94BB5-8191-457E-8F0F-D61D051DD8AE
Q18393134,Rafael Sánchez Cabrales,2006-09-01,2009-08-31,Q18393134-17E053CF-522B-4992-AB98-A7C0F4267FFD
Q18393136,Rafael Villicaña García,2006-09-01,2009-08-31,Q18393136-F5602CED-FC53-47BF-A95E-456636592F96
Q18393410,Ramón Barajas López,2006-09-01,2009-08-31,Q18393410-DE813631-830F-4151-8F69-0DBB690127D7
Q18393412,Ramón Salas López,2006-09-01,2009-08-31,Q18393412-99FB31EE-9C90-4731-8163-D24D23D1E4BC
Q18393414,Ramón Valdés Chávez,2006-09-01,2009-08-31,Q18393414-67207AD9-6256-4777-9AC4-5CC4B9228729
Q18393668,Raúl García Vivían,2006-09-01,2009-08-31,Q18393668-F5774482-6C35-4846-99A2-A9600FFAC482
Q18393674,Raúl Ríos Gamboa,2006-09-01,2009-08-31,Q18393674-9BCAAF54-F9A9-4534-AD42-113E36917970
Q18394040,René Lezama Aradillas,2006-09-01,2009-08-31,Q18394040-D8802C6D-C88B-4A76-97B2-151CABB1BB43
Q18394746,Tomas del Toro del Villar,2006-09-01,2009-08-31,Q18394746-563A720C-8452-488E-B259-EAB23ED72E47
Q18394819,Wenceslao Herrera Coyac,2006-09-01,2009-08-31,Q18394819-60B6505A-4360-466E-8D80-43A42494510A
Q18395676,Luis Xavier Maawad Robert,2006-09-01,2009-08-31,Q18395676-BC748181-2615-4652-8507-1F1D5383B556
Q18398177,Antonio Berber Martínez,2006-09-01,2009-08-31,Q18398177-5225D5F1-583C-44B7-840E-F480A63B3CC5
Q18398306,Concepción Ojeda Hernández,2006-09-01,2009-08-31,Q18398306-B4ED1A31-E827-4DA4-9BAF-18D4F218E671
Q18589199,César Augusto Verástegui Ostos,2006-09-01,2009-08-31,Q18589199-D0D177C7-853E-477F-8B3E-EFD24C810498
Q18589210,Roberto Mendoza Flores,2006-09-01,2009-08-31,Q18589210-535B714F-3635-43DE-8E44-081BF9C237E9
Q18637323,Francisco Elizondo Garrido,2006-09-01,2009-08-31,Q18637323-852A1391-D32F-484B-8424-90158332116C
Q18638109,José Luis Aguilera Rico,2006-09-01,2009-08-31,Q18638109-59F2A932-C288-4993-BD96-6438BA21370A
Q18638214,Liliana Carbajal Méndez,2006-09-01,2009-08-31,Q18638214-96CF78DC-3D42-4482-BE1A-EFDDF5E0338C
Q18683835,Diego Aguilar,2006-09-01,2009-08-31,Q18683835-508B39B4-E4C5-4E0D-8DB4-EFFF133118A5
Q18683990,José Antonio Almazán González,2006-09-01,2009-08-31,Q18683990-9EB47CF6-0598-4FAE-B219-91A0B6DDD3AB
Q18684193,Gerardo Aranda Orozco,2006-09-01,2009-08-31,Q18684193-63AF4175-CA1F-4328-A9AD-2FB9B7672B05
Q18684262,Jesús Arredondo Velázquez,2006-09-01,2009-08-31,Q18684262-2E034C7B-08B6-4140-BCE9-3186D2E340D4
Q18684773,Federico Bernal Frausto,2006-09-01,2009-08-31,Q18684773-1EE1B8D6-6D8F-4242-AFB2-CFB5667D3204
Q18684875,Javier Bolaños Aguilar,2006-09-01,2009-08-31,Q18684875-4EC967DF-4DCF-4E44-8985-54FFCDD9684F
Q18685211,Manuel Cárdenas Fonseca,2006-09-01,2009-08-31,Q18685211-6A24DD18-7634-4DAC-9ACF-D578974215E8
Q18685305,Patricia Castillo Romero,2006-09-01,2009-08-31,Q18685305-D184C59D-5A7A-4035-ACB4-4954B0E2F46C
Q18685316,Secundino Catarino Crispín,2006-09-01,2009-08-31,Q18685316-88DE9384-6908-46E2-BD6C-A73A08F3FBA3
Q18685340,Aurora Cervantes Rodríguez,2006-09-01,2009-08-31,Q18685340-5193884B-E70A-4060-84E6-8E8063B52386
Q18685513,María Mercedes Corral Aguilar,2006-09-01,2009-08-31,Q18685513-37215B87-23EE-492B-899F-BEF971F9F857
Q18685717,José Antonio Díaz García,2006-09-01,2009-08-31,Q18685717-4ECB5FCB-A2DB-495E-A0CE-790703811A10
Q18685718,Leticia Díaz de León Torres,2006-09-01,2009-08-31,Q18685718-01866E97-5512-412F-99F4-FB89E3F2A93E
Q18686069,Alberto Esteva Salinas,2006-09-01,2009-08-31,Q18686069-8BD820C8-E4E7-4DDA-8DDE-889DC4C850F7
Q18686225,Octavio Fuentes Téllez,2006-09-01,2009-08-31,Q18686225-F08997FB-0E09-4A0E-A712-38EA94FCB529
Q18686345,Moisés Gil Ramírez,2006-09-01,2009-08-31,Q18686345-C1AA67D0-83F6-4691-9C16-BE6D6E3DA4BD
Q18686375,Tomás Gloria Requena,2006-09-01,2009-08-31,Q18686375-BBC9D7FD-6B21-496F-B41D-EE161E8778B2
Q18686392,Ernesto Javier Gómez Barrales,2006-09-01,2009-08-31,Q18686392-21A01C6A-5B9A-4D5D-B1BA-0E4BF7241ED0
Q18686510,Daniel Gurrión Matías,2006-09-01,2009-08-31,Q18686510-1C7AC9F2-904E-4262-8145-998B3A6F000B
Q18785023,Rosa Elva Soriano Sánchez,2006-09-01,2009-08-31,Q18785023-7A6E4502-1C43-4ED5-921C-672CD5E0B07A
Q19271596,Juan Carlos Velasco Pérez,2006-09-01,2009-08-31,Q19271596-C99F208F-9542-446B-B43A-11804CB7ABCB
Q19276929,María Guadalupe Salazar Anaya,2006-09-01,2009-08-31,Q19276929-B88DDB85-5D2D-4C42-986A-4E6F5605BBD7
Q19518570,Efraín Peña Damacio,2006-09-01,2009-08-31,Q19518570-100E9869-6F95-45CD-8AD3-6226F90ABC0D
Q19518731,Bibiana Rodríguez Montes,2006-09-01,2009-08-31,Q19518731-991493EC-378C-4C2E-98C8-FAF79B6F234A
Q19518737,Víctor Manuel Virgen Carrera,2006-09-01,2009-08-31,Q19518737-1FFC86F6-108E-4998-B7A5-D0C8155E151C
Q19518743,Ismael Ordaz Jiménez,2006-09-01,2009-08-31,Q19518743-4E5B5657-6BF7-458F-96AD-9642B72AE2E5
Q19518764,Daniel Pérez Valdés,2006-09-01,2009-08-31,Q19518764-BE848417-4C57-4B4A-93F9-B5BC8ED10ECD
Q19518784,Pedro Landero López,2006-09-01,2009-08-31,Q19518784-0B3C0C62-1E1E-47DD-9119-A5D5DA9B1152
Q19518785,Salvador Sánchez Peñuelas,2006-09-01,2009-08-31,Q19518785-B4824268-0491-446B-AE44-69B3533E0A9C
Q19518800,María Dolores Ortega Tzitzihua,2006-09-01,2009-08-31,Q19518800-888CE199-5FA9-4114-A0C3-D86FA2D93E9A
Q19518819,Octavio Adolfo Klimek Alcaráz,2008,2009-08-31,Q19518819-6B6628C9-C95B-4A8B-B39C-9EE30E4EE661
Q19518851,Erika Larregui Nagel,2006-09-01,2009-08-31,Q19518851-49D06ECC-3CE6-4210-BACC-9D0F3AFC539E
Q19518860,José Víctor Sánchez Trujillo,2006-09-01,2009-08-31,Q19518860-B857E1D9-B16A-40D9-9A69-AA6572DF1943
Q19518861,Alberto Vázquez Martínez,2006-09-01,2009-08-31,Q19518861-C0F09091-95A2-43B5-9CB5-09C571F90CE7
Q19518880,Carlos Ernesto Navarro López,2006-09-01,2009-08-31,Q19518880-93417109-84B3-461D-8172-CE36FE53B142
Q19518895,Alejandro Martínez Hernández,2006-09-01,2009-08-31,Q19518895-4BBF7FAE-73D5-4DD4-AC17-7F42E5B2DCA4
Q19518909,Rafael Ramos Becerril,2006-09-01,2009-08-31,Q19518909-58E8086F-82ED-47EB-9699-40FAD73A3234
Q19518943,Samuel Palma César,2006-09-01,2009-08-31,Q19518943-48D51CEF-74E0-4462-A2D6-699FA8316A4A
Q19518965,Delber Medina Rodríguez,2006-09-01,2009-08-31,Q19518965-40372795-77A8-4195-B2AF-A226A17436E9
Q19519049,Guillermina López Balbuena,2006-09-01,2009-08-31,Q19519049-7095D1F8-4F87-467A-9612-E56C0CB158CD
Q19519107,Mercedes Morales Utrera,2006-09-01,2009-08-31,Q19519107-5B982569-C35B-4AC1-9BE9-A81C02DD6D55
Q19519173,Ana María Ramírez Cerda,2006-09-01,2009-08-31,Q19519173-3A8B1A84-8139-4CF5-9F16-8C562B9AF0C2
Q19519174,Martha Rocío Partida Guzmán,2006-09-01,2009-08-31,Q19519174-5758E692-BA64-4D1B-AE90-9DEF08629BA4
Q19519299,María Isabel Reyes García,2006-09-01,2009-08-31,Q19519299-5966470E-3D2B-4FB2-BBF2-60DF0FEAB3E2
Q19519309,María Esperanza Morelos Borja,2006-09-01,2009-08-31,Q19519309-A219E356-5DA2-4501-99EE-F63FC455A674
Q19519360,Yadhira Yvette Tamayo Herrera,2006-09-01,2009-08-31,Q19519360-4472E91E-99F1-44A2-9E8F-62ED3DFB19D9
Q2141249,Diódoro Carrasco Altamirano,2006-09-01,2009-08-31,Q2141249-74378B49-FE8D-47B2-B232-1B00D05FC4D3
Q2280339,César Camacho Quiroz,2006-09-01,2009-08-31,Q2280339-2638F75A-59D4-4CBF-B473-0E98D525767A
Q2304052,Emilio Gamboa Patrón,2006-09-01,2009-08-31,Q2304052-E8AAF5F2-B199-44F9-B974-E95E7B04A971
Q2342482,Ruth Zavaleta Salgado,2006-09-01,2009-08-31,Q2342482-42AA09B1-059C-425B-9E62-6162FDB45085
Q2431153,José Murat,2006-09-01,2009-08-31,Q2431153-4BDD33C7-6E7A-4235-8320-CB1060B46914
Q2566657,Layda Sansores San Román,2006-09-01,2009-08-31,Q2566657-BC8AA9B7-6495-4C6C-B2A1-316366CB9C7D
Q2746219,Lilia Merodio Reza,2006-09-01,2009-08-31,Q2746219-848E5163-D77F-4A36-991D-122BFE5B6C2C
Q2849000,Andrés Bermúdez Viramontes,2006-09-01,2009-08-31,Q2849000-F151F805-0301-45D2-B9B8-A8590B71931A
Q2889341,David Maldonado González,2006-09-01,2009-08-31,Q2889341-43EB8390-0674-40D3-877D-31BA1CF703C8
Q2890018,Efraín Morales Sánchez,2006-09-01,2009-08-31,Q2890018-756C6B40-A98C-4EFB-870F-8FEDE35F2309
Q2917944,Antonio Valladolid Rodríguez,2006-09-01,2009-08-31,Q2917944-DC55108A-773B-47B9-93B8-3975285892BD
Q3069498,Fernando Mayans Canabal,2006-09-01,2009-08-31,Q3069498-AF60C789-727A-4F4A-8A4F-36505FCABF51
Q3291371,Mariano González Zarur,2006-09-01,2009-08-31,Q3291371-B3F7AABD-411B-427C-99FE-5C76D716163F
Q3301658,Jorge Emilio González Martínez,2006-09-01,2009-08-31,Q3301658-0F188413-BB4A-4EF2-9485-63D4AF893C1A
Q3473275,Sara Latife Ruiz Chávez,2006-09-01,2009-08-31,Q3473275-F14BFC7B-424A-46C1-9343-3C2C61590CFB
Q3560430,Violeta Lagunes Viveros,2006-09-01,2009-08-31,Q3560430-119FEA97-EED4-4887-9128-91A0E36A0F51
Q3564466,Víctor Varela López,2006-09-01,2009-08-31,Q3564466-D53EA59A-2A1B-4F7F-B449-F7FA1B287559
Q45458958,Sofía Castro Romero,2006-09-01,2009-09-01,Q45458958-f50ece7c-4f0f-bec3-621b-2cc65f87f21b
Q4795351,Arnoldo Ochoa González,2006-09-01,2009-08-31,Q4795351-E6CCFA10-1247-4062-BF61-0860A3CF7ED7
Q5191894,Cuauhtémoc Sandoval Ramírez,2006-09-01,2009-08-31,Q5191894-6CD54C71-A1BF-4EC5-8C83-188108AA052E
Q5240229,David Sánchez Camacho,2006-09-01,2009-08-31,Q5240229-E122D65E-50A5-47C1-B30D-92E259F5E88E
Q5390520,Raymundo Cárdenas,2006-09-01,2009-08-31,Q5390520-F6275AB0-CFF4-442D-A573-98A76B534D28
Q5488662,María Elena Álvarez Bernal,2006-09-01,2009-08-31,Q5488662-55720F49-9D52-42A2-8DF0-7EFAA98767E1
Q5550244,Gerardo Buganza Salmerón,2006-09-01,2009-08-31,Q5550244-3BCE9DC8-857F-4724-87E5-CD1FF62AB496
Q5574061,Isael Villa Villa,2006-09-01,2009-08-31,Q5574061-8F531599-4299-4E9E-93A4-1EFDE3B2A393
Q5606713,Gregorio Barradas Miravete,2006-09-01,2009-08-31,Q5606713-DD7873DE-DA10-4E14-BE5C-5BD59C53BD71
Q5649067,Héctor Larios Córdova,2006-09-01,2009-08-31,Q5649067-64C06639-1C3A-4B10-B986-62EFB73D7429
Q5650453,Martha Hilda González Calderón,2006-09-01,2009-08-31,Q5650453-C433FE74-D75D-43C7-8C76-2217156878C7
Q5651485,Carlos Alberto Torres Torres,2006-09-01,2009-08-31,Q5651485-635E66FF-1582-4B6F-97CB-4AF771432256
Q5654902,Abel Ignacio Cuevas Melo,2006-09-01,2009-08-31,Q5654902-4A11A489-317C-4AF7-89B8-F13E78711B26
Q5655521,Abundio Peregrino García,2006-09-01,2009-08-31,Q5655521-4F2C0EEB-06B5-431E-B6FA-6492F1AD8048
Q5658070,Adolfo Mota Hernández,2006-09-01,2009-08-31,Q5658070-2CAC2C1B-FF63-4D55-B9DE-63244EFD1BA2
Q5658338,Adriana Díaz Contreras,2006-09-01,2009-08-31,Q5658338-E5235F96-5FB2-4B94-8261-1C61E036F41E
Q5658579,Adrián Pedrozo Castillo,2006-09-01,2009-08-31,Q5658579-28381198-5BA7-4DC6-B20D-5348C1106EC7
Q5664630,Aleida Alavez Ruiz,2006-09-01,2009-08-31,Q5664630-F6AC30A1-626A-4A88-A17A-92934456654F
Q5664878,Alejandro Chanona,2006-09-01,2009-08-31,Q5664878-56770986-D9D1-4318-A5A8-82A3CCAEDA41
Q5664950,Alejandro Delgado Oscoy,2006-09-01,2009-08-31,Q5664950-0954A8C6-FE3B-42C9-9082-5451B1F73773
Q5665530,Alejandro Sánchez Camacho,2006-09-01,2009-08-31,Q5665530-56FC5499-08B6-4FBD-8572-DB28DF01453E
Q5666928,Alfonso Izquierdo Bustamante,2006-09-01,2009-08-31,Q5666928-E5E69D32-6D4A-4FE3-B43E-C813B8293417
Q5675895,Andrés Lozano Lozano,2006-09-01,2009-08-31,Q5675895-B4EC7E1C-1357-4D27-98EA-2594D67F9BFB
Q5687450,Silvia Oliva Fragoso,2006-09-01,2009-08-31,Q5687450-A4DF857A-CF41-4504-80FB-478F43C0C78F
Q5699236,Antonio Ortega Martínez,2006-09-01,2009-08-31,Q5699236-A0CB988E-5356-47C6-B25D-7AF0CCAE0357
Q5699901,Antonio Soto Sánchez,2006-09-01,2009-08-31,Q5699901-6E1A04DB-F842-4C81-ADE5-7E077D96CC43
Q5699926,Antonio Sánchez Díaz de Rivera,2006-09-01,2009-08-31,Q5699926-65373A90-EB90-46A0-8125-D8CA7B96ABC8
Q5700105,Antonio Xavier López Adame,2006-09-01,2009-08-31,Q5700105-647F8D8A-D94E-4EC6-A8F1-64BDE878943D
Q5700611,Anuario Luis Herrera Solís,2006-09-01,2009-08-31,Q5700611-086A9DFA-FBB3-4E5C-9C42-CFAFE7EA41AA
Q5701577,Apolonio Méndez Meneses,2006-09-01,2009-08-31,Q5701577-F5813AE7-F7A0-4B01-9AE0-CF117FEFE587
Q5702183,Aracely Escalante Jasso,2006-09-01,2009-08-31,Q5702183-5FB46105-B787-44D3-BBE7-C04EA747DD1F
Q5703388,Arely Madrid Tovilla,2006-09-01,2009-08-31,Q5703388-C53A9393-3C72-4FA6-BEEE-CD2D2B70F9A9
Q5715338,Aída Marina Arvizu Rivas,2006-09-01,2009-08-31,Q5715338-9660275B-9D95-4665-9510-8B3594CEA9B5
Q5726076,Benjamín González Roaro,2006-09-01,2009-08-31,Q5726076-151A2DE4-E4F8-4342-9BDA-F8E7A552C29E
Q5749652,Carlos Altamirano Toledo,2006-09-01,2009-08-31,Q5749652-94FFD617-3C9B-4AC4-AD83-F6A196D81A7B
